epoch,acc,loss,val_acc,val_loss
0,0.018869122748525476,-4353.628002582814,0.026039125229656835,-3473.34782852636
1,0.0157890976637851,-4561.827158183536,0.026039125229656835,-3473.34782852636
2,0.0157890976637851,-4561.828201841199,0.026039125229656835,-3473.34782852636
3,0.0157890976637851,-4561.828212048504,0.026039125229656835,-3473.34782852636
4,0.0157890976637851,-4561.828223995925,0.026039125229656835,-3473.34782852636
5,0.0157890976637851,-4561.828214931738,0.026039125229656835,-3473.34782852636
6,0.0157890976637851,-4561.828214527286,0.026039125229656835,-3473.34782852636
7,0.0157890976637851,-4561.8282093746,0.026039125229656835,-3473.34782852636
8,0.0157890976637851,-4561.304560093962,0.026039125229656835,-3473.34782852636
9,0.0157890976637851,-4561.828234534711,0.026039125229656835,-3473.34782852636
10,0.0157890976637851,-4561.82821104332,0.026039125229656835,-3473.34782852636
11,0.01578909766437654,-4561.82820452371,0.026039125229656835,-3473.34782852636
12,0.1308772514747589,-4557.300755220028,0.3163731535354217,-3361.078668601679
13,0.45947941225571676,-4568.751799704517,0.3680078073082115,-3361.6419220247376
14,0.48111896993918546,-4568.90022888004,0.37075810673597176,-3361.6388514301757
15,0.4967810562623454,-4569.272113548191,0.39617619660865955,-3308.1174390218603
16,0.49339937923324056,-4567.908054417253,0.3829126558199446,-3361.8110171408034
17,0.4931136037120433,-4569.248552358079,0.3944905292174516,-3355.9066383181766
18,0.5040286410622629,-4569.4020925478035,0.4010114004413349,-3338.1832007356657
19,0.5072039246507569,-4569.474784645703,0.3972408286452119,-3344.0849256461775
20,0.5061163900212665,-4569.184248611232,0.3993257330501269,-3328.128197646673
21,0.49203400728845875,-4566.995611983507,0.37111298408148924,-3406.0412052641723
22,0.49227215355789744,-4569.005601444786,0.39715210930883255,-3351.68763274962
23,0.5059973168891495,-4569.475326351368,0.39187330879426036,-3355.009495882008
24,0.5015995491099664,-4566.386708812514,0.38499756022485965,-3367.8196249984994
25,0.49923396283709076,-4569.389241173186,0.39945881205469597,-3339.78278412028
26,0.5046398831512199,-4569.069490030717,0.4015880761251567,-3334.5682338321926
27,0.5066085589811821,-4568.916166272035,0.39950317172024163,-3342.296537272843
28,0.5166186405035128,-4568.9986159289665,0.40291886617084716,-3338.653628133381
29,0.491256062811841,-4566.462416485396,0.3919176684624501,-3355.6210970930847
30,0.5039413207629956,-4569.157725567043,0.3992813733792932,-3341.159510965478
31,0.5017980043380473,-4568.494396612473,0.39426873087385916,-3350.1645617657014
32,0.5066879410700486,-4568.701026516847,0.39834982034730987,-3343.04940036263
33,0.5125860303436199,-4569.531642877223,0.4150290555866303,-3309.9271341466506
34,0.513610059299604,-4569.444921202446,0.39790622366541306,-3341.286244991091
35,0.5085772348049932,-4569.55507514974,0.4035399015281467,-3311.315210991107
36,0.5024727520983815,-4559.720403293771,0.3904094397440009,-3400.6105485668318
37,0.4996388114946634,-4569.471028060776,0.4025639888253297,-3093.7098383008124
38,0.5062830924134223,-4568.760751986106,0.39471232755575597,-3366.2741933635307
39,0.5028299715046687,-4569.303847031299,0.396797231960671,-3362.2337392577206
40,0.5105617870533911,-4568.161359200216,0.3983941800154996,-3344.549957072582
41,0.5051717431550954,-4569.432658817489,0.3981280220063615,-3344.2991620780294
42,0.5115620013819581,-4567.817365311097,0.39462360822202064,-3377.911691945241
43,0.5077119700291082,-4569.451829337175,0.4001685667430869,-3361.4377110501187
44,0.5105697252614261,-4569.518624393369,0.4002572860794662,-3376.6853627652604
45,0.5128400530284188,-4567.926636801902,0.40145499712058763,-3369.480174420292
46,0.5100378652570773,-4567.275276590722,0.3983054606791202,-3371.064257749906
47,0.5055369007656324,-4568.812707100924,0.39320409883995083,-3390.344309377558
48,0.5056797885268225,-4569.552106644304,0.4133877478636121,-3112.0135482282885
49,0.509974359585227,-4568.147526693402,0.4040278578755892,-3347.9410332228063
50,0.5124272661609187,-4566.859513439878,0.39826110101093054,-3376.9316744418775
51,0.5157136846827213,-4566.557718884269,0.40509248991214153,-3348.1415831285335
52,0.5181824676754292,-4566.08322308994,0.43339395821715865,-3134.27359922367
53,0.5026870837404032,-4565.022768664271,0.3960874772696361,-3361.692294210644
54,0.5089662070455495,-4568.446750243753,0.40070088276136306,-3324.161912837839
55,0.5158010049779668,-4569.641798033596,0.4312203344758642,-3119.7544957778473
56,0.5154437855768842,-4564.675241087385,0.4211950494649961,-3269.7230734362533
57,0.5203654751422083,-4568.9364905547,0.4175575566734422,-3314.912560609241
58,0.5211434196259234,-4564.370309149861,0.40238655015257097,-3332.362448983547
59,0.5154993530397532,-4569.706277837539,0.41662600364145885,-3326.4434328107145
60,0.5274463575551747,-4569.68640818556,0.4194206627374088,-3319.44413373845
61,0.5286132742737683,-4565.858186943004,0.42035221576939213,-3306.6080246750507
62,0.521897549479619,-4569.580353741071,0.4214612074741342,-3308.3074596513584
63,0.5309709223452331,-4564.67119405933,0.40655635896240105,-3341.02413883568
64,0.5217943527588405,-4569.160071632721,0.40189859380248444,-3354.399636365155
65,0.5228818873932989,-4569.788279270411,0.4214612074741342,-3311.520004077394
66,0.52824017845425,-4569.943543022741,0.4123674754952494,-3273.996492477454
67,0.5197383566367082,-4566.734592132148,0.406423279957832,-3320.1965437600456
68,0.5247473665034288,-4569.737085875717,0.40416093688015825,-3335.9361153815266
69,0.5260095417314539,-4569.09952069374,0.40895178104464386,-3324.947666769701
70,0.5353925047468651,-4569.526006096669,0.43521270461029155,-3110.9325574973786
71,0.5302088542825562,-4565.330607024814,0.42305815552896275,-3264.527635984823
72,0.5301294721913238,-4569.86528455331,0.42323559420172147,-3244.2491450017637
73,0.5217467235044796,-4569.478836206101,0.4251430599338778,-3324.1448420394004
74,0.5343605375766951,-4569.922246734856,0.4154282926003374,-3330.4797976771397
75,0.5294626626378417,-4569.651026710197,0.41955374174197785,-3324.608298165137
76,0.5413461614833055,-4570.031994782414,0.4334826775508939,-3165.50121138937
77,0.533661975188944,-4568.617065913092,0.4270061659978444,-3306.2661647715404
78,0.5349162122079877,-4569.853286988439,0.4217273654832723,-3349.9632778911864
79,0.5350670381750836,-4567.3442296017865,0.42678436765689604,-3329.8616349091626
80,0.538289951025509,-4569.500129944831,0.4188883467191326,-3330.0265935321554
81,0.5362736459402396,-4568.914091833641,0.4259415339612921,-3339.896644868027
82,0.5336222841414352,-4569.650960377088,0.4241671472337048,-3329.1783271921204
83,0.5357497241474745,-4568.203779868794,0.4208845317876683,-3347.7039027144883
84,0.5366864328103421,-4569.366200491226,0.42230404116973813,-3349.670405890627
85,0.5373770569886388,-4569.790278870009,0.42651820964775794,-3327.772955921249
86,0.5328205250378736,-4569.768010717508,0.42483254225655004,-3328.44938779276
87,0.5407031665562941,-4569.945362717397,0.4314421328141686,-3163.7409396182356
88,0.5410842005843206,-4559.31458997256,0.4253648582748262,-3320.0602652772645
89,0.5390599572971673,-4568.965007471767,0.4241671472337048,-3335.1090755262544
90,0.5430528764107341,-4569.557149291251,0.4294015880774432,-3298.108246738219
91,0.5369166408707996,-4567.9886756433525,0.42678436765689604,-3325.269431371113
92,0.5430369999963202,-4567.381307310693,0.4241227875655151,-3331.8162267731304
93,0.540822239687938,-4569.9987239812435,0.42944594774827693,-3308.3765556306853
94,0.5401474919271307,-4569.954833110448,0.4270505256633901,-3318.114958098939
95,0.5337096044392831,-4568.376198051322,0.4245220245792222,-3329.3815596706618
96,0.5374485008725459,-4569.892032913976,0.424699463251981,-3320.964122570043
97,0.5348527065330619,-4569.918717069081,0.4224814798424969,-3322.760914458022
98,0.5423225611884772,-4566.799196538671,0.42492126159292937,-3315.6890622310607
99,0.541195335512661,-4569.512759348438,0.42305815552896275,-3328.810159982533
100,0.5404808967003231,-4570.149414524231,0.4338375548964114,-3295.277705817406
101,0.5374881919162695,-4569.534742479911,0.41777935501439056,-3339.5078651183026
102,0.5395203734140602,-4570.1217881531,0.42762720134985593,-3312.445553935495
103,0.5424019432782902,-4569.435402058806,0.43051057978218527,-3244.9685243720705
104,0.538139125053445,-4566.508046936964,0.4110810451177486,-3327.9945322801273
105,0.5304073095034214,-4568.207659033772,0.4164042053005104,-3337.866712805954
106,0.538528097291399,-4569.991472044145,0.4275828416843103,-3314.1895742347424
107,0.5328522778693038,-4569.069683777797,0.40992769374481686,-3349.4022871598386
108,0.5283513133769125,-4570.002659954824,0.4253204986066365,-3314.799758095541
109,0.5436164892484057,-4568.726265999511,0.42456638424741194,-3332.5394602024116
110,0.5337651719026252,-4569.832539922989,0.4234130328744802,-3344.4245965711684
111,0.5280893524826592,-4569.61670726711,0.4093953777265407,-3355.7632938108845
112,0.5315107205554876,-4569.983341147764,0.42447766491103256,-3333.861104095172
113,0.5418303922316373,-4570.156117288739,0.43157521181873765,-3302.6587291252686
114,0.5448627880620168,-4569.18644278261,0.4309541764640821,-3303.316674659506
115,0.5367737531070071,-4570.084007344339,0.4264738499795682,-3324.1996228072508
116,0.5395441880436064,-4569.959492295833,0.43157521181873765,-3308.203716889675
117,0.54437061910565,-4567.867408463416,0.4332165195417559,-3296.7800893130384
118,0.5432037023849272,-4569.991132961442,0.4272723240069825,-3325.216229553893
119,0.5445214450722727,-4566.639228087772,0.43157521181873765,-3313.3225165635636
120,0.5349955942978006,-4559.283813868164,0.42327995386991113,-3369.463229462147
121,0.5316932993625304,-4569.018457383195,0.4257640952885333,-3349.9790501905695
122,0.5368451969868925,-4569.999987050211,0.42398970856094603,-3318.366105437083
123,0.53335238503962,-4569.72010139165,0.43059929911856465,-3316.744461849314
124,0.5411715208821685,-4567.792058451895,0.4275384820161206,-3319.5784687062883
125,0.5404491438684198,-4569.731271663656,0.43077673779132336,-3295.5364635602314
126,0.5396315083433469,-4569.956634412731,0.42909107040275946,-3296.6493022102477
127,0.5409810038692199,-4569.49447681714,0.42931286874106384,-3302.0470820858322
128,0.5370118993799945,-4567.417117133205,0.42705052566603413,-3310.3500655660378
129,0.5269144975543746,-4563.066108396389,0.41245619483162876,-3343.5901788373026
130,0.5262556262098739,-4569.984259521364,0.42305815552896275,-3323.344792253709
131,0.5345907456407012,-4569.510896454686,0.4125449141680081,-3319.5777484135024
132,0.5385677883358323,-4564.531141849198,0.42820387703896584,-3303.141831996283
133,0.540377699987115,-4569.924876456362,0.42598589362948175,-3312.3988646364824
134,0.5413461614792837,-4569.820442448079,0.4259415339612921,-3309.7357838542725
135,0.5342414644450513,-4570.105924925615,0.42332431353810085,-3331.693194395012
136,0.5374485008694705,-4569.9621669769695,0.4287805527254317,-3325.8721918847173
137,0.5384407769952072,-4570.12803905778,0.4268287273250857,-3325.251662210379
138,0.534749509820327,-4569.723148060374,0.4271836046706032,-3301.441471912484
139,0.5400839862557536,-4569.806240165747,0.4313534134777892,-3300.65235876981
140,0.5391790304318865,-4567.847788179094,0.4281595173707762,-3297.632980130249
141,0.5437196859651624,-4569.218235053086,0.42878055272278764,-3308.5810968979636
142,0.5419097743174284,-4564.660818357748,0.4286474737182186,-3308.3484386534114
143,0.538440776994734,-4563.8034103384725,0.42669564832051665,-3314.5213541197904
144,0.539083771924111,-4570.208251587888,0.4337931952308658,-3276.1060046653424
145,0.5354004429558464,-4569.705618262087,0.4264738499795682,-3315.753528253149
146,0.5415604931217785,-4570.113991473111,0.430688018454944,-3301.7557881581656
147,0.5439578322350743,-4567.261688682077,0.42993390409836346,-3297.2450632377427
148,0.536337151612563,-4569.8636000042,0.42625205163861984,-3304.479563078292
149,0.5366229271399113,-4570.027302016261,0.42966774608922537,-3306.2685881172474
150,0.5381391250548645,-4563.485896761569,0.4291797897364948,-3301.9013566001204
151,0.5377819056471578,-4570.0682637461,0.4317970101623301,-3293.384336690738
152,0.5449262937338671,-4570.093726238131,0.43618861731046454,-3254.3300628440857
153,0.5410842005864498,-4567.08280020066,0.42651820964775794,-3321.940725376796
154,0.5383852095337576,-4570.065548326044,0.42966774608922537,-3314.811830855429
155,0.5444420629819866,-4570.017294553399,0.4311316151368408,-3311.810610661737
156,0.5430608146218446,-4569.52024657305,0.4304662201139956,-3315.207313035399
157,0.5437117477561811,-4569.346420297708,0.43153085215054793,-3319.5310279514692
158,0.5393616092370368,-4569.071630615915,0.4272723240069825,-3341.9582712049255
159,0.5404173910315483,-4570.1688633647,0.43153085215054793,-3323.8646173483094
160,0.545140625376835,-4569.1790184199945,0.42988954443017374,-3329.592711646571
161,0.5433386519350069,-4570.207539216354,0.4302444217756912,-3326.787819493892
162,0.5446167035805213,-4568.6581833206155,0.4298008250937944,-3331.2238259128717
163,0.548673128369014,-4570.255384180951,0.43987046977020816,-3166.6665101131075
164,0.5446881474639552,-4568.4297353584725,0.43051057978218527,-3312.760844032243
165,0.5400601716259708,-4568.313942665241,0.4252317792702571,-3336.9027658913155
166,0.5370357140055189,-4569.878077914734,0.43232932618060627,-3303.8639657124595
167,0.5454184626902339,-4570.028141332829,0.437386328351586,-3268.1931546051796
168,0.5377263381883106,-4569.519151817145,0.4302444217756912,-3307.4202084456924
169,0.5408222396869917,-4570.195598933965,0.4303775007776162,-3309.058285782237
170,0.5383693331122463,-4569.665501773199,0.4321518875052035,-3301.310205735971
171,0.5435291689496115,-4567.894668834446,0.42909107040275946,-3318.498014965133
172,0.5406158462556073,-4568.202312723449,0.4319300891668991,-3308.8964291065636
173,0.5487048812094342,-4569.570277061717,0.43139777314862293,-3308.395154232131
174,0.5462757892606863,-4569.81230731316,0.42776028035706903,-3317.408409454763
175,0.5372262310194138,-4570.15287038657,0.4299782637665531,-3304.4359588744883
176,0.5481492065762489,-4568.5245257270535,0.4298451847619841,-3308.8253065632225
177,0.5452596985080058,-4570.202211209988,0.43450294991925664,-3304.8610982734986
178,0.5460217665718656,-4569.822932009064,0.4307767377939674,-3308.9246564340197
179,0.5406475990889302,-4569.1053477561245,0.4290023510663801,-3326.6084162730667
180,0.5462043453777256,-4569.858685822678,0.4314421328141686,-3318.39293541257
181,0.5464424916483471,-4569.298615658524,0.4320631681688241,-3309.942353173336
182,0.5487683868808113,-4569.712504210972,0.43503526593753283,-3283.134001085203
183,0.5447913441816583,-4569.919665462892,0.4324180455143416,-3308.7460263702847
184,0.5468394020978847,-4570.232722319467,0.4425764095297787,-3077.530362926274
185,0.5416160605881962,-4554.106011221789,0.432506764853365,-3299.0514457253194
186,0.539671199387307,-4569.796024163471,0.4302444217756912,-3310.053536543791
187,0.5431719495454534,-4570.265020622882,0.43889455707003516,-3195.513943396904
188,0.5476252847875056,-4565.727329442504,0.4319744488324448,-3317.4469888314684
189,0.5484349821040703,-4570.267440145747,0.43503526593753283,-3310.2515291825207
190,0.5401474919271307,-4566.337009429519,0.4294903074164666,-3321.710665916585
